date,precipitation_mm,temperature_c,pet_mm
2010-02-12,3.236610850405516,12.960880461151007,0.7496014499138821
2010-02-13,5.245178710672689,12.1733102720753,0.7142159788828895
2010-02-14,9.62528098663814,14.592179767245797,0.8244216670213184
2010-02-15,1.6574200057129482,16.631033729338824,0.9207814124877316
2010-02-16,6.407585390946434,19.194593110023796,1.0463217692550224
2010-02-17,2.3691256511247434,15.538544791534532,0.8687590037728022
2010-02-18,4.258821688874929,11.40600865827628,0.6802076665606056
2010-02-19,3.9219052939067396,11.968700692729998,0.7051021174093407
2010-02-20,1.1810140749179727,14.636439089358532,0.8264800653367578
2010-02-21,6.578297509213774,12.884608643735893,0.7461534543296245
2010-02-22,1.695583284353287,12.55436605730406,0.7312764489995589
2010-02-23,2.7406784098357106,15.343371374262109,0.8595595929162546
2010-02-24,4.7666700493700915,17.752169449559997,0.9750914730753181
2010-02-25,2.833676415535141,13.370109994238476,0.7681783408907245
2010-02-26,4.901623496956439,16.491335020788675,0.9140794283294668
2010-02-27,10.694052800224238,11.70372469737751,0.6933481377167421
2010-02-28,4.86228124932762,15.50489791575005,0.867171023008845
2010-03-01,4.761840181336807,17.169193606368076,0.9467349507155607
2010-03-02,5.04238254123888,12.646369204068186,0.7354125465657213
2010-03-03,4.552933362778241,11.30224299183065,0.6756440995017038
2010-03-04,0.9833541830149269,17.08675441880631,0.9427452739414484
2010-03-05,1.7628534625469114,11.890948455927052,0.7016474223097603
2010-03-06,8.490849357890491,16.686518649575767,0.9234473090006041
2010-03-07,1.5268140355888813,16.052459805344164,0.8931193509875628
2010-03-08,1.4849766485228024,13.334847569538868,0.7665725089227904
2010-03-09,7.987867407717204,15.231555335723618,0.8543021587792056
2010-03-10,3.9358891335764308,20.479608055353975,1.111045126275643
2010-03-11,0.705041651078029,16.184640435613574,0.8994169599614376
2010-03-12,1.1670977941683045,17.905376770102663,0.9825851240929456
2010-03-13,3.4588635294151877,18.84916841327721,1.0291260929248662
2010-03-14,1.5674135421395627,12.254196674118901,0.7178279110290715
2010-03-15,1.4168174971426983,15.430790256661346,0.8636764875242952
2010-03-16,4.546329187931739,18.296891096573184,1.0018129207751605
2010-03-17,4.781091620418995,14.885635241017521,0.8380974301969357
2010-03-18,4.102251498488744,14.055245437814046,0.7995692319316137
2010-03-19,7.951698500366399,20.854615026157134,1.1301555830153678
2010-03-20,0.7387049621508744,15.014509126072026,0.844123961153837
2010-03-21,5.091244491097712,18.771622472940322,1.0252776370609986
2010-03-22,6.053638029838816,29.73021022614677,1.6106133181571525
2010-03-23,10.918097904135616,21.308588437648414,1.1534234037107391
2010-03-24,2.8606467500719988,20.792751330173886,1.1269961212789465
2010-03-25,4.513810885957023,16.119767331323292,0.896324513373123
2010-03-26,19.59298284024092,13.257265464838083,0.7630428445625201
2010-03-27,2.5791916840109037,19.27090992805423,1.0501325500661538
2010-03-28,2.4251925152040203,22.468113442725603,1.2135105163234874
2010-03-29,12.64646047843584,19.75750704077925,1.0745287938152634
2010-03-30,1.8074432923778703,20.191416244372817,1.0964267436255992
2010-03-31,20.39057028197676,25.2420118710636,1.3610238867776971
2010-04-01,4.5995700594326046,17.503431960819874,0.9629620002843826
2010-04-02,3.4902450117378256,17.73420390642469,0.9742138742725098
2010-04-03,13.460907735950416,18.792885642081952,1.0263324531467384
2010-04-04,1.9790263637987358,23.22127082220347,1.2530408756235747
2010-04-05,10.462605571954299,26.91829272227163,1.4526897955457538
2010-04-06,8.916412241493079,18.5255431750224,1.0130941124182264
2010-04-07,0.8612104814110727,22.214364691533863,1.2002808325530232
2010-04-08,7.3977502242915705,20.988865908392988,1.1370212750472484
2010-04-09,1.404830941685854,20.452872087673228,1.109686468860518
2010-04-10,0.9042605271171937,26.002213646939094,1.4023623911412753
2010-04-11,10.863607146260115,25.858266579939222,1.3945050659841778
2010-04-12,0.671611562874739,22.90976336078541,1.2366434447583368
2010-04-13,8.169960313838121,22.451312681263666,1.2126331911534682
2010-04-14,2.1034350466403047,23.95377794483614,1.2918623506733335
2010-04-15,4.360777875893962,26.92730926172334,1.4531879117732922
2010-04-16,0.9178988955562012,24.3855395596377,1.3149168405427945
2010-04-17,4.1500564111634075,23.32242499728401,1.2583799197958723
2010-04-18,2.0501549513049806,25.287550627234914,1.363489280478983
2010-04-19,2.444697662231964,21.016243931714378,1.1384229729777438
2010-04-20,7.819927613362278,25.790714698312456,1.3908225360967927
2010-04-21,11.813299225569828,25.522150735892,1.3762122529294656
2010-04-22,6.624821926552335,24.88615406488655,1.3418064886269112
2010-04-23,1.8515181299269505,23.314068985513696,1.257938612061977
2010-04-24,4.3267955910833145,21.51340524291557,1.1639685947915295
2010-04-25,9.751754504561205,23.010575721132867,1.2419427706825983
2010-04-26,9.33801863873689,22.580803219777096,1.2194001745604268
2010-04-27,4.9089381246051635,27.86019798731282,1.5050146342758863
2010-04-28,3.9650026002236767,23.363540605326154,1.2605520665833303
2010-04-29,7.845035431550178,25.189367960130806,1.3581755723902098
2010-04-30,3.4388875224270516,30.08763605438735,1.6310538450324932
2010-05-01,9.123087713909863,21.464565953258017,1.1614513774559623
2010-05-02,0.9507728584300734,26.92466973822572,1.4530420864627236
2010-05-03,6.818895315523467,24.703954298005417,1.332000275409272
2010-05-04,1.470357505597215,18.596706557560715,1.016612927148982
2010-05-05,14.38014541313774,22.514301415278027,1.2159234340398515
2010-05-06,2.8427387942039952,26.954281544164427,1.4546783089586948
2010-05-07,11.112701455409075,25.967516967763554,1.4004672122942499
2010-05-08,2.334339984117981,27.027664349172998,1.458735628411115
2010-05-09,7.952246246120649,21.121628120832156,1.1438233676999396
2010-05-10,0.7038215716755509,23.586533945060204,1.2723530986213505
2010-05-11,11.128881373334885,26.623031289383196,1.4364078956750124
2010-05-12,11.98636317229692,24.892152497938255,1.342129713541313
2010-05-13,3.872483948741866,26.87378965012975,1.4502320232612151
2010-05-14,1.6061600556123505,27.487862761184118,1.4842608811839955
2010-05-15,4.2177245272532655,28.18203439591896,1.5230267500664674
2010-05-16,2.6158120994222407,26.41995917168553,1.4252432410835305
2010-05-17,8.613400715829489,26.60099846376774,1.4351952339052474
2010-05-18,1.7168780342614187,33.22976458878008,1.8142294872758096
2010-05-19,5.542489889908542,32.954052167349474,1.7979087313127573
2010-05-20,1.728725109663523,26.251219426030385,1.4159869924740645
2010-05-21,8.569458036936595,24.151819996269754,1.3024212939254451
2010-05-22,2.1054056811518085,29.853191140640234,1.6176371328726606
2010-05-23,0.3344009150796078,27.862471400951453,1.5051416321750453
2010-05-24,15.30985262089223,28.630444478949236,1.548235386566794
2010-05-25,8.53423438341275,23.032262294468325,1.2430836698743646
2010-05-26,14.911983815845566,26.846027373602265,1.4486994589511557
2010-05-27,2.958705866797415,21.998672909193985,1.1890706078952835
2010-05-28,11.08366509773809,28.03349364176465,1.5147050063036203
2010-05-29,4.981199790327318,22.489092485796437,1.2146063041533597
2010-05-30,2.1054478277461652,28.113586838178293,1.5191903021405144
2010-05-31,5.082197909770229,27.411430958685173,1.4800118758692777
2010-06-01,1.6242010516211327,26.514129344481997,1.4304171954524978
2010-06-02,0.20212652775833886,27.86879061976153,1.5054946554447683
2010-06-03,2.420277657728052,30.741133880772168,1.6686372128808662
2010-06-04,4.998731609128432,28.60579629151375,1.5468463226603346
2010-06-05,0.707432396722216,27.99965606278505,1.5128113287162226
2010-06-06,5.029818047146996,33.8806757443189,1.852946714617528
2010-06-07,5.700245331682133,24.67777261736346,1.3305929928549165
2010-06-08,1.199307428769163,29.712658693572084,1.6096116879768763
2010-06-09,4.476331497648412,26.510295317401578,1.4302064289629661
2010-06-10,1.1128188270766897,31.018331905539092,1.6846612182498533
2010-06-11,0.14870364888404486,30.530148553648548,1.65647347667836
2010-06-12,1.366374426184596,32.4050071859588,1.7655488955336962
2010-06-13,1.6647228494725044,30.865627358107933,1.6758277860075448
2010-06-14,2.082078014001171,22.830951328956953,1.2325054875086552
2010-06-15,1.4769212440727366,27.939672916078976,1.5094562867193253
2010-06-16,2.2113333082799578,24.059086709258892,1.297473730755421
2010-06-17,2.733040982986147,24.680013350130086,1.3307134155362388
2010-06-18,2.3688880363013705,27.80405126886024,1.501879228589893
2010-06-19,3.3764217436561506,26.65740082485373,1.4383001989732578
2010-06-20,0.9661513043638049,26.409082651389866,1.424646036464354
2010-06-21,0.6702986693436791,23.697034050264485,1.27821352435024
2010-06-22,1.2956998873209673,33.889962254228124,1.8535009823316952
2010-06-23,1.6068955543132069,29.533082110920194,1.5993749879627128
2010-06-24,4.015304289406896,27.642903274083498,1.4928917007548863
2010-06-25,1.258530813804563,25.75826998144099,1.3890549275071247
2010-06-26,2.5482905695534126,27.127020936282364,1.4642347001996106
2010-06-27,0.8164726672978602,21.357510379533,1.15593951359634
2010-06-28,2.5423962906409274,28.846435931417865,1.5604245815558562
2010-06-29,0.5334444588142941,28.1269844196585,1.5199409885223438
2010-06-30,0.19943306172930148,28.471853391017618,1.5393047879999477
2010-07-01,1.3016089112565896,27.688097105100884,1.495410528040126
2010-07-02,0.7978288966521636,24.55392369011548,1.3239423310602523
2010-07-03,1.8914722882945578,30.494458477982562,1.654418671348197
2010-07-04,1.544101866823108,32.16390797789005,1.7513983350996278
2010-07-05,8.092471699900997,30.726105579228612,1.66776986444623
2010-07-06,0.48889828917057887,27.06705819711648,1.4609151731577608
2010-07-07,4.555757565015883,23.661841030305435,1.2763461371005689
2010-07-08,0.28564784161361106,29.2295732106501,1.5821207423028736
2010-07-09,0.9846795596152251,25.60974007363627,1.3809719296260585
2010-07-10,0.848875345756156,24.839992350526416,1.3393198838909877
2010-07-11,2.764551769514247,28.544179191593198,1.5433755790479122
2010-07-12,1.4364491001441402,25.581786372416946,1.3794523431178152
2010-07-13,2.9167571842709696,28.83297557217622,1.5596640800597577
2010-07-14,1.873939969671974,22.172998639480248,1.198128384419426
2010-07-15,2.476635987425734,25.418015343517908,1.3705601534749747
2010-07-16,0.5127081414723259,22.156834615574525,1.1972876270997188
2010-07-17,1.6258385042150998,22.3916909833956,1.209521367671616
2010-07-18,3.010474387515894,26.688771082350964,1.4400280531165
2010-07-19,0.3820983032529953,26.36117434928033,1.4220164386814182
2010-07-20,1.0394413925283508,29.742918995692936,1.611338705149537
2010-07-21,0.8638715151250206,29.957658302322677,1.6236111872569212
2010-07-22,2.952480993493847,19.135811585515068,1.0433894575763334
2010-07-23,0.6669992223001856,26.96947673408846,1.455518155591731
2010-07-24,1.6878818508256401,26.62709850276362,1.4366317857076312
2010-07-25,1.3419535066234998,25.9123406143657,1.3974550631900693
2010-07-26,1.7251605702928021,24.71119114603171,1.3323893426941797
2010-07-27,1.012058763653017,27.70415690191483,1.4963059253426734
2010-07-28,3.572717715945167,28.58439003816702,1.5456402800966478
2010-07-29,1.1316842628695412,25.115597857642488,1.354187361890168
2010-07-30,4.2823028757053185,20.14621196499226,1.0941391524899426
2010-07-31,1.1022488401484936,20.908158094110643,1.1328922871676996
2010-08-01,1.5787898487167455,28.025193387479607,1.5142404237412639
2010-08-02,0.5975592822997295,26.283632854542716,1.4177635662120578
2010-08-03,0.25001130022038387,28.737707098805704,1.5542848302430068
2010-08-04,2.410504718076779,28.929899938579403,1.5651428630794086
2010-08-05,1.8324480627222135,25.811927314677163,1.3919785938059084
2010-08-06,0.453731201459463,22.493516703306078,1.2148374311364316
2010-08-07,1.6609157978852658,23.386749150609276,1.261778692767748
2010-08-08,1.1068185972962146,27.18031994916837,1.4671873160459303
2010-08-09,1.1983625716242816,21.62781461463246,1.1698719092961356
2010-08-10,1.0176381086643063,22.7754278840039,1.2295928582877678
2010-08-11,3.174092073464429,28.367634486258538,1.5334449069398683
2010-08-12,0.19014419963193374,25.00910509371098,1.3484365510556764
2010-08-13,0.1427683169407583,28.518011605162265,1.5419023679366026
2010-08-14,1.8303037451781714,31.822475622518613,1.7314213298551995
2010-08-15,1.7184806848338359,25.92919947881585,1.398375194698075
2010-08-16,1.8892390720006047,24.936686258224096,1.3445301711145128
2010-08-17,6.14498366960249,27.503372867150873,1.4851235894524941
2010-08-18,1.8356901566971786,23.622557716213493,1.274262716494913
2010-08-19,0.5213055435601862,22.798494342232946,1.230802611211406
2010-08-20,8.824162865112203,24.599765199116423,1.3264027977947244
2010-08-21,1.3389140349454323,21.59782824458086,1.1683237785723235
2010-08-22,3.134042184647994,15.765379970928382,0.8794868570073512
2010-08-23,0.33921805116139053,18.69007744455166,1.0212354218162774
2010-08-24,0.2398584368459035,21.639476024995265,1.170474132853672
2010-08-25,1.227806447050144,21.448570122656236,1.1606273036980106
2010-08-26,3.025490415062805,21.638895866777,1.170444169818306
2010-08-27,6.026740662082639,25.332812976292423,1.3659410933702958
2010-08-28,0.5023708027174921,23.34453636318981,1.2595479236400804
2010-08-29,1.1995565858134234,18.315238398604055,1.0027167297073079
2010-08-30,1.5565626171570612,21.948796154702876,1.1864829709347982
2010-08-31,1.5757023856400996,21.239837016686856,1.1498902913369373
2010-09-01,1.395953857022433,21.614526078076075,1.1691857733323368
2010-09-02,1.508860638472679,19.355413860235906,1.0543570460182257
2010-09-03,4.53471276855907,12.843022555671077,0.7442753879781793
2010-09-04,4.128684369423684,14.43545958081611,0.8171449824512116
2010-09-05,2.0114264865936917,19.724934280420573,1.07289039659224
2010-09-06,0.2815065480108401,17.988979177318075,0.9866815313140948
2010-09-07,1.0904128100765074,19.946003681728268,1.0840250388581758
2010-09-08,3.329647472011473,23.80114471378419,1.2837427395061503
2010-09-09,0.7455865671868793,17.6326524260701,0.9692576462182303
2010-09-10,0.9158386261233036,21.116302150255734,1.1435502510639004
2010-09-11,1.1032014178028189,18.790623180044527,1.02622020210016
2010-09-12,2.8205356136176984,20.640716693025713,1.1192430360257668
2010-09-13,5.335395679922962,16.115927052940712,0.8961415492913702
2010-09-14,2.575599490835628,18.03748770087006,0.9890607321662997
2010-09-15,0.17712955762613505,24.088833802024364,1.2990601767585042
2010-09-16,0.9176580305782236,21.77021147105392,1.1772321575256497
2010-09-17,4.32406148351362,13.192089036925076,0.7600811850528137
2010-09-18,0.3442156163449961,23.543885528355197,1.2700934599043123
2010-09-19,0.8953534402297466,21.022981148153423,1.138767985702059
2010-09-20,1.5113951838462605,16.844654721377378,0.9310578677224685
2010-09-21,1.4749772876920955,24.229207342846905,1.306554599489818
2010-09-22,2.7384646005361106,18.104152398950863,0.9923332504018774
2010-09-23,1.3053489209137423,13.554402167440223,0.7765865276604689
2010-09-24,1.7053134891473842,17.835640001145457,0.9791720349072165
2010-09-25,0.5291490011519531,23.09340879996595,1.2463022474265903
2010-09-26,2.834760777239757,17.67363151645247,0.9712567215374573
2010-09-27,3.4433704196101003,13.723448156923055,0.7843221447804576
2010-09-28,2.412276072171611,11.041653071886952,0.6642209250188165
2010-09-29,0.3446649137141374,15.350215295159545,0.8598816914636445
2010-09-30,1.8593925948466836,14.390155099153807,0.8150449396718753
2010-10-01,0.2818986568251483,20.079623558623783,1.0907720621183339
2010-10-02,0.5983497095209025,13.039045777682379,0.7531397271268542
2010-10-03,9.260334059645148,16.00538470862796,0.8908796677245269
2010-10-04,1.827906690403423,13.825363512314084,0.7889964630762308
2010-10-05,1.7379689866355692,10.317184336653627,0.6327456123560631
2010-10-06,3.4542210799662927,15.115243134521315,0.8488433590149018
2010-10-07,5.753329429307472,10.381526829101984,0.6355241919734369
2010-10-08,1.0472528389617817,16.788653534731527,0.92836059330973
2010-10-09,3.418634716516014,9.43979594216593,0.59518533588211
2010-10-10,3.853571759470843,14.34303097273598,0.8128622126608542
2010-10-11,2.6315722976358624,17.59898790319587,0.9676163202740301
2010-10-12,1.7342436399632035,15.924667556916917,0.8870432702641001
2010-10-13,3.6889258728059504,12.725188708780415,0.7389612000919388
2010-10-14,2.6567397637739107,15.217559803855243,0.8536447742332499
2010-10-15,1.8742403303777464,16.227647624088846,0.9014688125879177
2010-10-16,1.7563901487589348,10.37376314865002,0.6351887490334963
2010-10-17,3.6186203420234464,16.850177452291984,0.931323993977894
2010-10-18,1.44259391714966,16.125199507851676,0.8965833398210964
2010-10-19,0.9244397722103225,8.943635016516861,0.5742173154382451
2010-10-20,2.3944473347425603,13.67571528801582,0.7821356384183008
2010-10-21,0.9629287430965988,12.07790822716651,0.7099624367867312
2010-10-22,1.758166387528175,17.055120369501907,0.9412156672924665
2010-10-23,1.8561445336926998,15.172242675678348,0.8515171991252336
2010-10-24,1.9998083264253101,12.672167593498381,0.7365735231638586
2010-10-25,3.649879162260129,15.952846138747319,0.8883820119463331
2010-10-26,0.7642975280801381,19.039736972784244,1.0386021594906687
2010-10-27,1.0893362799056432,6.959024109403823,0.49232199427999257
2010-10-28,0.14874595259012555,10.607141285714928,0.6452931529288729
2010-10-29,1.1840064188031063,8.714385355666211,0.5645957216228108
2010-10-30,0.47985681418560727,11.495564255796154,0.6841531011562179
2010-10-31,1.917831420813821,8.256664537699198,0.5455113609046193
2010-11-01,2.760287836927387,14.292078636819982,0.8105040776723165
2010-11-02,1.267280056272608,18.140963436356206,0.994141668961246
2010-11-03,0.7819492814678758,11.585844262545097,0.6881368401194523
2010-11-04,2.3780078600430246,6.253344912237844,0.4639638446953715
2010-11-05,1.664524239185814,8.972624927899064,0.5754370211631222
2010-11-06,0.8848764502153197,9.23507810375635,0.5865099719103618
2010-11-07,1.3257863676358765,14.867590108010322,0.8372545918979126
2010-11-08,0.8698650836942752,11.522213234616164,0.6853283596427471
2010-11-09,1.07383531800917,10.987628558662411,0.6618594285192632
2010-11-10,0.2345235945086706,7.748286508543959,0.5245121227365734
2010-11-11,1.8050075096770304,8.32229576171764,0.5482374799207921
2010-11-12,1.0613426809903674,11.685524016702034,0.6925428029747538
2010-11-13,3.696175705251883,9.4209009464344,0.5943832150950861
2010-11-14,0.6658517714699387,12.503142668016746,0.7289765056359322
2010-11-15,0.5488196862080721,8.199515258157874,0.543140373775812
2010-11-16,1.9006176875975318,-0.7861277215097893,0.20082218916482147
2010-11-17,0.608733894057925,8.094399082152622,0.5387862057320455
2010-11-18,3.5959323663918057,4.553443979313236,0.39727594501011537
2010-11-19,2.3213155436017985,11.155036328048405,0.6691845851608824
2010-11-20,3.7609014075881575,10.513913556735464,0.6412515533148873
2010-11-21,2.829211070227948,12.413649127157461,0.7249631315995188
2010-11-22,3.920294091630419,7.185215394459031,0.5014960858511335
2010-11-23,2.3553580598250488,8.55322338928494,0.5578569992826042
2010-11-24,1.7765584199719062,6.910392022457065,0.490354887289677
2010-11-25,2.382797103642331,8.992352265156526,0.576267403498164
2010-11-26,4.218687363579742,11.289171720684692,0.6750698328818244
2010-11-27,0.304040497770674,11.007181968434622,0.6627138724106608
2010-11-28,4.855122890829645,9.344551953602837,0.591144993991879
2010-11-29,1.943059193047991,13.374010865940482,0.7683560435152652
2010-11-30,4.027095784230225,4.2579279148145375,0.3859130414486269
2010-12-01,2.4928221201707954,9.108227086256077,0.5811512142942179
2010-12-02,2.723003642500774,8.996224885934971,0.5764304502511589
2010-12-03,9.973439326586313,3.8519157313720065,0.37041008991362845
2010-12-04,5.366000583563007,6.796064090899643,0.48573793532957715
2010-12-05,12.687155180791887,8.131081918803725,0.5403046898003514
2010-12-06,2.6012661699680804,4.596439018440056,0.3989347523936396
2010-12-07,3.2834105939989278,5.182937667840022,0.42170614216583513
2010-12-08,7.037409891056789,11.575670830871227,0.6876876017984962
2010-12-09,10.773021382922073,10.127086925406745,0.6245556373747284
2010-12-10,3.542632196828449,4.463983114317903,0.3938289948421302
2010-12-11,13.451313928681428,7.981199500992085,0.5341071310782007
2010-12-12,4.832451416282532,5.9604611071506675,0.45231097099783424
2010-12-13,1.9430059456179354,4.316509592071706,0.3881602424753195
2010-12-14,11.747076122718706,9.568622375741203,0.6006618166276335
2010-12-15,3.7856742471838865,9.064225800945882,0.5792954121772552
2010-12-16,5.776083792271873,9.402718150365265,0.5936115977925627
2010-12-17,6.511900090295398,8.602328268300438,0.5599080311753843
2010-12-18,7.0408713622093835,4.913401320675573,0.41120781812268037
2010-12-19,3.71244678213521,5.972123510203599,0.45277367314457484
2010-12-20,14.64441407092165,5.777508555849967,0.44506653857564726
2010-12-21,3.837669025183192,10.523600949265122,0.641671199124635
2010-12-22,1.9806453121739798,7.175596972070897,0.5011051363355299
2010-12-23,3.798192230042382,6.656955021413036,0.48013436362333123
2010-12-24,8.860538865085877,4.743522684021203,0.4046202606246433
2010-12-25,1.3429685203822137,7.894762934550763,0.5305412312459378
2010-12-26,20.532055091675645,7.986523161959204,0.53432695246926
2010-12-27,3.1463439958920394,8.154368457638498,0.5412691957991288
2010-12-28,1.5101235695830755,8.209007499151255,0.5435340024960132
2010-12-29,1.2825035630579356,7.277972524991706,0.5052700958802132
2010-12-30,8.646346008482505,10.019372701748797,0.6199277464225872
2010-12-31,11.416120074559952,10.954429146871846,0.6604093747709099
2011-01-01,14.740831911528867,9.297246341258665,0.5891409412618551
2011-01-02,8.084360827263563,10.166593045895985,0.6262553145959809
2011-01-03,4.316003299808734,11.152004443323555,0.6690517240398195
2011-01-04,17.167462886265497,6.277364887587933,0.4649225545885491
2011-01-05,2.704409890114978,9.00479393269726,0.5767912706751431
2011-01-06,1.9834157422268017,6.98854905939627,0.493517166981282
2011-01-07,1.2317066562506664,6.9042015627355084,0.49010462703956215
2011-01-08,3.8018597350086787,14.973610606704272,0.8422100578494287
2011-01-09,7.2805909582672275,5.220818478965461,0.42318614712935765
2011-01-10,6.294843604256079,7.892451476550754,0.530445955554931
2011-01-11,0.44383552746506705,11.526261790806327,0.6855069557289577
2011-01-12,7.955825412085466,5.116114842890548,0.41909811763963684
2011-01-13,0.5405736875391438,14.86713481112379,0.837233329437933
2011-01-14,9.208876279021524,8.817613870519894,0.568923000037232
2011-01-15,0.4747097194899448,7.288732810824169,0.5057083469215703
2011-01-16,11.995394872682706,13.223872114473481,0.761525018310059
2011-01-17,5.521536250056027,7.105965683134601,0.49827712424372195
2011-01-18,2.22499993620526,7.229739967599543,0.5033067953003855
2011-01-19,5.175079093485719,8.454544540207447,0.5537411950841863
2011-01-20,6.192768045478999,8.304141770822765,0.5474830728972927
2011-01-21,0.11634906016735685,10.211094691749297,0.6281714025694789
2011-01-22,2.7244697942319127,6.238509620043098,0.4633719533385009
2011-01-23,7.57974821684342,5.954731654579655,0.4520836964187888
2011-01-24,2.4363278861796176,10.828510467063255,0.6549175386468955
2011-01-25,0.5463019394535723,9.071209667714951,0.5795898608216045
2011-01-26,4.172088465352374,6.141220017651387,0.45949469096356194
2011-01-27,3.028167681251812,13.795426795012627,0.7876225956365164
2011-01-28,12.18111983644854,12.751540002173302,0.7401486799104775
2011-01-29,7.805464296675099,13.97719415207146,0.7959749356705166
2011-01-30,5.432464795439114,11.710908666599737,0.6936660820824191
2011-01-31,2.8958821196948077,11.673297415496242,0.6920019525158222
2011-02-01,3.636749312392506,10.537996549141063,0.6422949362108311
2011-02-02,3.4363243795561647,7.662518151966214,0.5209898192626393
2011-02-03,4.178934056945351,4.892640426665524,0.41040154610885055
2011-02-04,4.412462535116791,12.366811669808442,0.7228651775500189
2011-02-05,8.702447305878087,2.4444740619673784,0.31760794206205956
2011-02-06,1.5200815128373746,12.469475453516072,0.727465952919073
2011-02-07,9.398876408690498,8.26764746896702,0.5459673170261835
2011-02-08,4.972059066929386,9.56524129020761,0.6005179153913474
2011-02-09,3.2419610809627737,12.30161548467173,0.7199477461548004
2011-02-10,3.778737373560035,17.793352898880833,0.977104137954536
2011-02-11,4.6587920084833465,15.070748189087418,0.8467578181969313
2011-02-12,4.644458407052714,13.403923738909405,0.769719102898069
2011-02-13,6.671672272911775,8.766435983717567,0.5667765849409725
2011-02-14,1.7197634605403942,13.226265628214001,0.7616337818684839
2011-02-15,3.6625050991512653,13.465273803451232,0.7725168428021083
2011-02-16,5.248603531694539,16.928770880164013,0.9351136633090661
2011-02-17,3.0743970077425344,15.661318471373745,0.8745606042145875
2011-02-18,9.00721053553255,14.626286536649024,0.826007761771303
2011-02-19,2.9129086105997977,17.192439023162486,0.9478608305049978
2011-02-20,4.339071913470177,10.129638798065736,0.6246653894096694
2011-02-21,1.1266105604992223,9.0472681265422,0.5785806178229187
2011-02-22,1.493237038729675,18.178236052390012,0.9959737730347948
2011-02-23,2.01218219601516,9.705736598437717,0.6065051820478217
2011-02-24,4.532410427979497,11.730393567097687,0.694528638758402
2011-02-25,1.900185112638416,20.745017561557916,1.1245601474579234
2011-02-26,4.105734944648417,17.524217483502884,0.9639738451994195
2011-02-27,0.7246337676417198,9.368966924655494,0.5921800090892295
2011-02-28,19.741072803623783,16.641007485404348,0.9212604549100345
2011-03-01,6.447332265670093,17.187235984979083,0.9476087893193712
2011-03-02,3.04821684386484,15.965677047249898,0.8889917954600237
2011-03-03,1.7569426928346914,14.110782438308044,0.8021295797899691
2011-03-04,1.5211618512170464,12.164276467027312,0.7138128975005736
2011-03-05,4.573204947435096,19.45823947432244,1.0595044153604232
2011-03-06,12.28746905989134,17.767425436298854,0.9758368989088094
