date,observed,simulated
2010-08-05,1.0802149609411007,1.4851626366839454
2010-08-06,1.2462769199090435,1.4924062572514634
2010-08-07,2.2116905785616323,1.400484599758981
2010-08-08,0.8432411377182221,1.4085779826672764
2010-08-09,2.22331315173736,1.4007802060656944
2010-08-10,0.8177754059833527,1.3809348519914537
2010-08-11,0.6407302879350363,1.3776290180401274
2010-08-12,0.8639508259044789,1.4301068424285335
2010-08-13,1.1248525647813017,1.3066751532116259
2010-08-14,1.945851326803377,1.2297263842496056
2010-08-15,0.7594875854354903,1.3158372446661213
2010-08-16,1.1609583033716142,1.3519207638622155
2010-08-17,0.6744386100029097,1.3886137174528073
2010-08-18,1.8835178010627045,1.531051933530089
2010-08-19,1.4683441878759074,1.457027988883957
2010-08-20,0.8165815684883441,1.3893428271799888
2010-08-21,1.5536124781699157,1.6476311820899867
2010-08-22,0.9009105820704164,1.5720537816902573
2010-08-23,1.4729580250269991,1.5000573351565314
2010-08-24,0.9252311433592876,1.3761204995023353
2010-08-25,0.9324555828293252,1.2959781707447813
2010-08-26,0.7812088348328498,1.346139356996722
2010-08-27,1.1405027706734356,1.4725999729658927
2010-08-28,0.9387095872018985,1.6109194533261868
2010-08-29,1.0824147557710997,1.4554484318324847
2010-08-30,0.5608199196080128,1.3842795479782675
2010-08-31,1.4468393380118494,1.4028310424464092
2010-09-01,1.6065961056421716,1.4049142890675415
2010-09-02,0.9093499464780012,1.3925531417051498
2010-09-03,1.9514617232319904,1.408587451887588
2010-09-04,1.7260715301671743,1.528542110175406
2010-09-05,1.1018718474240825,1.5836403268304549
2010-09-06,1.469956397984905,1.5030320661259464
2010-09-07,1.292166824780279,1.3708062836742745
2010-09-08,0.4926353726470807,1.3821231540369725
2010-09-09,0.757411239455387,1.475239408298278
2010-09-10,1.1130378598886173,1.401851940658493
2010-09-11,1.6116908987427525,1.3483016505322338
2010-09-12,0.5209147725959257,1.3608674223911406
2010-09-13,0.479544539539548,1.461478453332121
2010-09-14,0.8033154746354656,1.600753829631829
2010-09-15,0.44219783033857,1.5416027650752961
2010-09-16,0.7869989539375895,1.3727106437500145
2010-09-17,0.942912755294006,1.3711253280201396
2010-09-18,0.5735227425845206,1.489687251269831
2010-09-19,0.7878157544817034,1.383709577583398
2010-09-20,1.197682959683819,1.333066562422419
2010-09-21,0.654425183176956,1.3578585782510268
2010-09-22,0.5941558369728583,1.3848927505624795
2010-09-23,0.7667288191704169,1.4207737098065314
2010-09-24,0.5453642964346826,1.381379038448222
2010-09-25,1.811827794408873,1.3559805351013132
2010-09-26,0.8084024150796735,1.3119947989843934
2010-09-27,0.6078624315415359,1.3903456996545127
2010-09-28,0.8686328305060466,1.462535481639006
2010-09-29,0.75961790871626,1.4239738244370126
2010-09-30,0.7271179352461397,1.3169062462537955
2010-10-01,0.6452227239304,1.3141846596193982
2010-10-02,0.6345405274124832,1.2505819289597162
2010-10-03,0.4711490905165384,1.3009411987093324
2010-10-04,1.4129412685517906,1.6484116775386362
2010-10-05,1.0121040526506715,1.5590276533953489
2010-10-06,0.9061399327274142,1.4521854785154718
2010-10-07,0.7579360954298645,1.5561373884898635
2010-10-08,0.5597804847283021,1.6947461676297917
2010-10-09,0.600352123543045,1.5883122972524624
2010-10-10,0.4899657130371277,1.620696516158331
2010-10-11,0.6275526108544,1.7052996037197026
2010-10-12,0.5443047950506332,1.6845013578889123
2010-10-13,1.627277751916229,1.6460161713444368
2010-10-14,1.1659396857365345,1.721771439393422
2010-10-15,0.8384466511847329,1.727802924801698
2010-10-16,0.5939897115798726,1.677184414500944
2010-10-17,0.5643500132143286,1.6667144717469233
2010-10-18,0.7627626649752676,1.7480291916895596
2010-10-19,1.20215721690332,1.68284152732694
2010-10-20,0.5188878080219737,1.6062945456670068
2010-10-21,1.0417718082880687,1.6379304456878818
2010-10-22,0.657993086468557,1.598017411603463
2010-10-23,0.7004654260263173,1.6010893224533562
2010-10-24,0.8592542570783182,1.6165054129176932
2010-10-25,0.6320307504074157,1.6426036915642455
2010-10-26,0.7792888512788391,1.7128608014801112
2010-10-27,0.626120735992573,1.6088721925705598
2010-10-28,0.7009726908548413,1.521492425349264
2010-10-29,1.161840807947938,1.4450131239753894
2010-10-30,0.9044032456798544,1.4407996369000862
2010-10-31,1.1703358759669462,1.4188124773894812
2010-11-01,0.7020365254221366,1.4682665131805064
2010-11-02,1.101053524621417,1.5337313169038724
2010-11-03,0.5566565796811849,1.486600784654729
2010-11-04,0.9150329623211972,1.4305407170557973
2010-11-05,1.1481628200281049,1.4683178819216784
2010-11-06,0.5711448391874476,1.4574792477782805
2010-11-07,0.7402359952381029,1.4044218329928269
2010-11-08,0.9398939384987346,1.393402618751338
2010-11-09,1.349018987857224,1.3661162575326964
2010-11-10,0.7773566598862472,1.3361565318928712
2010-11-11,1.1408980817096432,1.2842359892115633
2010-11-12,1.614177391086552,1.3169541337272617
2010-11-13,1.1751883754672257,1.3398893609508342
2010-11-14,0.903970847081882,1.424575082658808
2010-11-15,1.1059674539747455,1.3434876920193517
2010-11-16,0.8147292856077569,1.2730505408379293
2010-11-17,1.017894570139679,1.2914666488968336
2010-11-18,0.9486571287174465,1.2844029280285307
2010-11-19,1.1242678457434003,1.3894197102564168
2010-11-20,0.8934760984663126,1.4321521662694647
2010-11-21,1.1627026136287038,1.499138842411271
2010-11-22,0.9077381117524465,1.5288161820979898
2010-11-23,1.3887434731752468,1.5783382300275681
2010-11-24,0.9499310831686923,1.5443700853043512
2010-11-25,0.6818642857071775,1.4983252308327295
2010-11-26,0.8154826441378391,1.5428510728480962
2010-11-27,1.0793402865173154,1.6320251911872579
2010-11-28,1.8944427590465087,1.533863603686546
2010-11-29,1.4218246548605111,1.666258535020311
2010-11-30,0.7155360342630654,1.6732516443761876
2010-12-01,2.2997249835211195,1.729254253888332
2010-12-02,3.138056855694936,1.7243102942691817
2010-12-03,2.9161470248897503,1.8217319285456632
2010-12-04,3.955739633069437,2.27474576828085
2010-12-05,2.601745310249933,2.4604785678242633
2010-12-06,2.5435375749178117,2.902237381162581
2010-12-07,2.81595165641664,2.638023941040065
2010-12-08,2.68560862943465,2.532379915537721
2010-12-09,3.286165396170922,2.9338434175563997
2010-12-10,2.737689648677068,3.4151080967039724
2010-12-11,2.830965385618715,3.3821462074388693
2010-12-12,2.69927291910722,4.024592218277294
2010-12-13,3.269948557966249,3.8550449107963694
2010-12-14,2.771294740364562,3.6136819596982295
2010-12-15,3.184323306665233,4.272994837303881
2010-12-16,4.016978828291338,4.153716680323179
2010-12-17,2.746022793192344,4.173737628773673
2010-12-18,3.8255431948780823,4.383536443468569
2010-12-19,3.258597479902284,4.517623418119234
2010-12-20,2.923990710009654,4.54998994533057
2010-12-21,3.261173671851576,5.431090393057033
2010-12-22,3.538566844711711,5.038436572968117
2010-12-23,3.081287735699059,4.509078916981262
2010-12-24,3.4928187494314438,4.551283860411641
2010-12-25,4.110427437425915,4.930565128522218
2010-12-26,3.240401418262469,4.876539049910706
2010-12-27,3.171732633605689,6.371987958830238
2010-12-28,3.410245376291833,5.732964939614011
2010-12-29,3.5003359317091607,4.906897966918326
2010-12-30,3.978418782879584,4.6754475090221685
2010-12-31,3.4976271496250653,5.325056590132465
2011-01-01,3.463614610667647,6.187710677496901
2011-01-02,3.369930080333935,7.0158929989573435
2011-01-03,3.3122749121541366,6.807397453403743
2011-01-04,3.39009144688286,6.56878186666787
2011-01-05,3.421632691394776,7.673795815937384
2011-01-06,3.6701663541458407,6.796874964748444
2011-01-07,3.458517527209381,5.92122291935348
2011-01-08,3.79568404630048,5.441094237755997
2011-01-09,4.775475364783259,5.437651827566851
2011-01-10,4.358398282979676,5.736875468738182
2011-01-11,3.827647625637841,5.651361573156439
2011-01-12,5.450808737914825,5.093637568078675
2011-01-13,3.99169646555804,5.283134139060213
2011-01-14,4.071230380599104,4.9207258312016044
2011-01-15,3.990051162986962,5.216921162962331
2011-01-16,4.055804438983845,4.895612516834533
2011-01-17,3.944907372248252,5.563801453739832
2011-01-18,4.051041227413243,5.427874098103519
2011-01-19,4.859981044859462,4.939356362634371
2011-01-20,4.737113954599736,4.975550102725358
2011-01-21,3.8437607074553486,4.998106690841066
2011-01-22,3.939876378804941,4.423093193459925
2011-01-23,4.075430032068933,4.334867491689114
2011-01-24,4.692191017212383,4.663487165197642
2011-01-25,4.901452311703356,4.339524292026179
2011-01-26,4.648855542038002,3.9392474424375727
2011-01-27,4.128378064077055,3.989290688190097
2011-01-28,4.278743819817601,4.117170793125747
2011-01-29,4.634657517195252,4.898065152671191
2011-01-30,4.410421396725465,5.05895725138063
2011-01-31,4.401512112707279,4.821927592503398
2011-02-01,4.432924495633489,4.496899355464557
2011-02-02,5.065947055968631,4.364972784736424
2011-02-03,4.816950280719488,4.284753482356335
2011-02-04,4.528251872043136,4.275271451158042
2011-02-05,4.762047949931999,4.371788796422184
2011-02-06,4.384980413099705,4.670731587772082
2011-02-07,4.551809328364815,4.393042377382077
2011-02-08,5.165027929463148,4.790633764619928
2011-02-09,4.421285345952359,4.720908957919652
2011-02-10,5.003498872801197,4.440711711198409
2011-02-11,4.422474538968292,4.36055370854096
2011-02-12,5.648868434868637,4.397043697129244
2011-02-13,4.694302245793158,4.446614181493726
2011-02-14,5.013582449217551,4.549171995871752
2011-02-15,4.931559016717053,4.20811918327993
2011-02-16,4.966614451917182,4.146041459270373
2011-02-17,5.046011567235949,4.248254666903508
2011-02-18,4.61452479975526,4.215938928699342
2011-02-19,5.039069107577932,4.582115059985659
2011-02-20,4.945331864915151,4.350682966441932
2011-02-21,4.871007444246187,4.180015327822321
2011-02-22,4.83781256895279,3.8454690297106175
2011-02-23,5.128981219905333,3.630290359037775
2011-02-24,4.837812482129945,3.5746134436500814
2011-02-25,5.529973686268495,3.6676884581029854
2011-02-26,5.290928641745727,3.5387576857686733
2011-02-27,5.224720491442425,3.516252911602622
2011-02-28,5.559441676340948,3.597337642097059
2011-03-01,4.812532653017206,5.0241924872805495
2011-03-02,4.894058028446351,4.916762190798345
2011-03-03,5.393700855793965,4.330416551684772
2011-03-04,5.024188868455335,3.9647988886743226
2011-03-05,5.064426344289776,3.794764454044647
2011-03-06,4.937083613989737,4.0956115982865935
2011-03-07,5.018042689586261,4.77879806785471
2011-03-08,5.717218845195263,4.246063799594252
2011-03-09,5.46853740278494,3.8103688380673097
2011-03-10,5.362668963657343,3.8730082155109917
2011-03-11,5.151618028387858,4.591125386701364
2011-03-12,5.36388091372147,4.594275027068463
2011-03-13,5.827632552419535,4.87272558508543
2011-03-14,5.155275441100062,4.576439439759931
2011-03-15,5.342747263607,4.871681786803164
2011-03-16,6.239120718359606,4.500494132221131
2011-03-17,5.645637165969755,4.6567578194415855
2011-03-18,5.22304134609857,4.7036898659760675
2011-03-19,5.6231978687660895,6.0711341688556475
2011-03-20,5.064456200422401,6.0675249487246585
2011-03-21,5.377650318719728,6.116314603716558
2011-03-22,5.642299703690922,5.537349808371308
2011-03-23,5.548379690449316,5.330758656454396
2011-03-24,5.648238753751431,5.071800004453003
2011-03-25,5.754446798143791,5.486067677009474
2011-03-26,5.592824665562553,5.463556231005015
2011-03-27,5.584155957080523,4.892146386957157
2011-03-28,5.502602020155575,4.739471107843386
2011-03-29,5.172220518463238,4.555704449763776
2011-03-30,5.877685772931339,4.571132051196988
2011-03-31,5.42366246930623,4.449988417584853
2011-04-01,5.698696620523683,5.307815067462592
2011-04-02,5.820235141580256,5.136132707313157
2011-04-03,5.290145263681755,4.967778130047829
2011-04-04,5.309260072970119,4.514674549900475
2011-04-05,5.340666732760918,4.21467717972031
2011-04-06,5.983667106367109,4.229510731329889
2011-04-07,5.199804918292582,4.761004405098093
2011-04-08,6.090071836080064,4.418146139570303
2011-04-09,5.487353200125891,4.250844359611422
2011-04-10,5.508461598581089,3.908179819946149
2011-04-11,5.77021654599458,3.884236452735732
2011-04-12,5.432334784790889,5.1823478043227365
2011-04-13,5.847742384416816,4.867928327252164
2011-04-14,5.245988693273255,4.386735722553375
2011-04-15,6.027744757408079,4.391896428152602
2011-04-16,5.248718171418711,4.548867555936578
2011-04-17,6.038318578826057,4.31543598227311
2011-04-18,5.237927319170659,4.096139518553118
2011-04-19,5.26557622980486,4.945880699594517
2011-04-20,5.0921731626847375,6.475090598244748
2011-04-21,5.127245263933187,5.7881770819171345
2011-04-22,5.30776866578494,5.111574215255189
2011-04-23,5.387919088380078,4.906139654190528
2011-04-24,5.702083657962702,4.413817115595321
2011-04-25,5.21716991924335,4.229831232191633
2011-04-26,5.406162834811929,4.475580321910647
2011-04-27,5.3123272477653485,4.327856412894097
2011-04-28,5.422631967227319,4.054218313714936
2011-04-29,5.052919294246766,3.8999096114341936
2011-04-30,5.062763127237162,3.9747292823111366
2011-05-01,5.022328485411784,4.172846930953292
2011-05-02,5.696161123659071,4.211159877763289
2011-05-03,5.813663966162947,3.9335840947730345
2011-05-04,4.988070756050656,4.379205111213564
2011-05-05,4.974962797751832,4.198092225856315
2011-05-06,5.351970941094369,4.329008143638526
2011-05-07,5.821477778488676,3.8856615241234134
2011-05-08,5.967536782817458,3.743454324499314
2011-05-09,4.886214923034791,4.2610259354234
2011-05-10,4.921762315852895,3.903975158746375
2011-05-11,5.114606181346291,3.719366443883183
2011-05-12,5.112329348830647,3.529794990047146
2011-05-13,4.918547006930252,3.3709197802640727
2011-05-14,4.742837546462114,3.4337361913954485
2011-05-15,4.919264497271702,4.6418589975
2011-05-16,5.799917521894792,4.494081091683841
2011-05-17,4.738622886926037,4.153555457474823
2011-05-18,4.938556839683104,4.065740224480875
2011-05-19,6.307156476071685,3.876720515595697
2011-05-20,4.664958055692029,3.8030920778524737
2011-05-21,5.052271130157535,4.307234285233383
2011-05-22,5.694422511981365,4.193547600362131
2011-05-23,4.962636262908849,4.6184503325313555
2011-05-24,5.187106882028367,4.661854921995932
2011-05-25,5.01573674960093,4.378890111993376
2011-05-26,4.850458728608053,4.477455807706561
2011-05-27,5.263890050821809,4.379058791941097
2011-05-28,4.858014388088072,5.053848272023332
2011-05-29,4.531910715499671,5.094141397548524
2011-05-30,4.605838339899745,4.932251487685428
2011-05-31,4.660093290153262,4.522433814130094
2011-06-01,1.6224335346807852,4.609677213317212
2011-06-02,1.7929895181159543,4.219491351983702
2011-06-03,1.7337373561103275,3.789064943014874
2011-06-04,1.9548509085572117,3.6718885451193626
2011-06-05,2.8644089944507054,3.7685751283772766
2011-06-06,1.7757041749117777,3.6805195739964853
2011-06-07,2.427211881465406,3.514242552805486
2011-06-08,1.8993829315260464,3.388266085384636
2011-06-09,1.7233911258176833,3.251305966076292
2011-06-10,1.521368281562537,3.1369558957881694
2011-06-11,1.7059528063316545,2.914076492260643
2011-06-12,1.6742940159694006,2.9216419191319667
2011-06-13,1.4312350570181356,2.7788354603146512
2011-06-14,1.4530491270685877,2.67922867434054
2011-06-15,1.7333980981031625,2.626892034775752
2011-06-16,2.328304963551136,2.4750666776811716
2011-06-17,1.5571651957494086,2.4546943187323818
2011-06-18,1.2520695949090972,2.322746641450907
2011-06-19,1.3058513024372496,2.1996342788622134
2011-06-20,1.820556332897562,2.2561792427204184
2011-06-21,1.2432060580358133,2.165875766920128
2011-06-22,1.876414534470349,2.201431178619589
2011-06-23,1.7626474084222796,2.340942722698721
2011-06-24,1.4726763375184075,2.1345460586511464
2011-06-25,1.306793389290119,2.0650708261169473
2011-06-26,1.409164855692697,2.0616664517754737
2011-06-27,1.5965265914148707,2.2936106798998273
2011-06-28,1.1724997337860463,2.3042612247054324
2011-06-29,2.1139802853493306,2.159561414635063
2011-06-30,1.5606133708004384,2.090444164817823
2011-07-01,1.5947846498921738,2.128156713018239
2011-07-02,1.662565924433077,1.9692775324285328
2011-07-03,2.0023531369846177,1.88070172032597
2011-07-04,1.4632642369668,1.9984486994689257
2011-07-05,1.6598318148356062,2.192731970269588
2011-07-06,1.1916932070669342,2.12608277363986
2011-07-07,2.260769220445217,2.122621285366217
2011-07-08,1.3961680045785172,2.0510178694392067
2011-07-09,1.1584606696182675,1.8698409448932978
2011-07-10,1.2033435293357484,1.8387560702967372
2011-07-11,0.9591616000059808,1.811644814346896
2011-07-12,1.1804915478843552,1.8601982449751784
2011-07-13,0.9036559220982716,2.060465584188319
2011-07-14,1.599101353829942,2.041543743158208
2011-07-15,1.432394369962274,1.957608163399677
2011-07-16,1.0268365263191803,1.9035506103761128
2011-07-17,1.242680485175525,1.8465422732204917
2011-07-18,1.2463894964263882,1.7934965716930176
2011-07-19,0.9630078770936704,1.7204497551251108
2011-07-20,1.1593552823018194,1.7370726486521892
2011-07-21,1.2254730764279305,1.818904943755226
2011-07-22,1.1314645899627356,1.7719713521314788
2011-07-23,1.0121236935900644,1.6991743206624765
2011-07-24,0.9386028591291272,1.738858413536817
2011-07-25,1.0918170570735677,1.7129484550953966
2011-07-26,1.007449605151956,1.6463583933972905
2011-07-27,1.370979737814218,1.6630085479702594
2011-07-28,1.78381540232922,2.022463781539497
2011-07-29,1.5140556997748664,2.0187451553508127
2011-07-30,1.1473611200757077,2.0459199083965127
2011-07-31,0.941740545172903,1.9050728863287991
2011-08-01,1.4710517063067392,1.919879988480212
2011-08-02,1.3409094327226967,2.0118980073650965
2011-08-03,1.6787405267805893,1.897452558876359
2011-08-04,1.148568747187884,1.9533397333940865
2011-08-05,1.9243156892604607,1.9258756802134775
2011-08-06,1.1307627811372014,1.851075394683517
2011-08-07,0.8769938703479813,1.8868914112888078
2011-08-08,0.9078391523610136,1.7715147483334572
2011-08-09,1.2305097993828549,1.6923670202694672
